Date,Close,Market
2008-11-19,4354.089844,dax
2008-11-20,4220.200195,dax
2008-11-21,4127.410156,dax
2008-11-24,4554.330078,dax
2008-11-25,4560.419922,dax
2008-11-26,4560.5,dax
2008-11-27,4665.27002,dax
2008-11-28,4669.439941,dax
2008-12-01,4394.790039,dax
2008-12-02,4531.790039,dax
2008-12-03,4567.240234000001,dax
2008-12-04,4564.22998,dax
2008-12-05,4381.470215,dax
2008-12-08,4715.879883,dax
2008-12-09,4779.109863000001,dax
2008-12-10,4804.879883,dax
2008-12-11,4767.200195,dax
2008-12-12,4663.370117,dax
2008-12-15,4654.819824,dax
2008-12-16,4729.910156,dax
2008-12-17,4708.379883,dax
2008-12-18,4756.399902,dax
2008-12-19,4696.700195,dax
2008-12-22,4639.02002,dax
2008-12-23,4629.379883,dax
2008-12-29,4704.859863000001,dax
2008-12-30,4810.200195,dax
2009-01-02,4973.069824,dax
2009-01-05,4983.990234000001,dax
2009-01-06,5026.310059,dax
2009-01-07,4937.470215,dax
2009-01-08,4879.910156,dax
2009-01-09,4783.890136999999,dax
2009-01-12,4719.620117,dax
2009-01-13,4636.939941,dax
2009-01-14,4422.350098,dax
2009-01-15,4336.72998,dax
2009-01-16,4366.279785,dax
2009-01-19,4316.140136999999,dax
2009-01-20,4239.850098,dax
2009-01-21,4261.149902,dax
2009-01-22,4219.419922,dax
2009-01-23,4178.939941,dax
2009-01-26,4326.870117,dax
2009-01-27,4323.419922,dax
2009-01-28,4518.720215,dax
2009-01-29,4428.109863000001,dax
2009-01-30,4338.350098,dax
2009-02-02,4271.040039,dax
2009-02-03,4374.959961,dax
2009-02-04,4492.790039,dax
2009-02-05,4510.490234000001,dax
2009-02-06,4644.629883,dax
2009-02-09,4666.819824,dax
2009-02-10,4505.540039,dax
2009-02-11,4530.089844,dax
2009-02-12,4407.560059,dax
2009-02-13,4413.390136999999,dax
2009-02-16,4366.640136999999,dax
2009-02-17,4216.600098,dax
2009-02-18,4204.959961,dax
2009-02-19,4215.209961,dax
2009-02-20,4014.6599119999996,dax
2009-02-23,3936.4499509999996,dax
2009-02-24,3895.75,dax
2009-02-25,3846.209961,dax
2009-02-26,3942.6201170000004,dax
2009-02-27,3843.73999,dax
2009-03-02,3710.070068,dax
2009-03-03,3690.719971,dax
2009-03-04,3890.9399409999996,dax
2009-03-05,3695.48999,dax
2009-03-06,3666.4099119999996,dax
2009-03-09,3692.030029,dax
2009-03-10,3886.9799799999996,dax
2009-03-11,3914.100098,dax
2009-03-12,3956.219971,dax
2009-03-13,3953.600098,dax
2009-03-16,4044.540039,dax
2009-03-17,3987.7700200000004,dax
2009-03-18,3996.320068,dax
2009-03-19,4043.459961,dax
2009-03-20,4068.73999,dax
2009-03-23,4176.370117,dax
2009-03-24,4187.359863000001,dax
2009-03-25,4223.290039,dax
2009-03-26,4259.370117,dax
2009-03-27,4203.549805,dax
2009-03-30,3989.2299799999996,dax
2009-03-31,4084.76001,dax
2009-04-01,4131.069824,dax
2009-04-02,4381.919922,dax
2009-04-03,4384.990234000001,dax
2009-04-06,4349.810059,dax
2009-04-07,4322.5,dax
2009-04-08,4357.919922,dax
2009-04-09,4491.120117,dax
2009-04-14,4557.009765999999,dax
2009-04-15,4549.790039,dax
2009-04-16,4609.459961,dax
2009-04-17,4676.839844,dax
2009-04-20,4486.299805,dax
2009-04-21,4501.629883,dax
2009-04-22,4594.419922,dax
2009-04-23,4538.209961,dax
2009-04-24,4674.319824,dax
2009-04-27,4694.069824,dax
2009-04-28,4607.419922,dax
2009-04-29,4704.560059,dax
2009-04-30,4769.450195,dax
2009-05-04,4902.450195,dax
2009-05-05,4853.029785,dax
2009-05-06,4880.709961,dax
2009-05-07,4804.100098,dax
2009-05-08,4913.899902,dax
2009-05-11,4866.910156,dax
2009-05-12,4854.109863000001,dax
2009-05-13,4727.609863000001,dax
2009-05-14,4738.470215,dax
2009-05-15,4737.5,dax
2009-05-18,4851.959961,dax
2009-05-19,4959.620117,dax
2009-05-20,5038.939941,dax
2009-05-21,4900.669922,dax
2009-05-22,4918.75,dax
2009-05-25,4918.450195,dax
2009-05-26,4985.600098,dax
2009-05-27,5000.77002,dax
2009-05-28,4932.879883,dax
2009-05-29,4940.819824,dax
2009-06-01,5142.560059,dax
2009-06-02,5144.060059,dax
2009-06-03,5054.529785,dax
2009-06-04,5064.799805,dax
2009-06-05,5077.029785,dax
2009-06-08,5004.720215,dax
2009-06-09,4997.859863000001,dax
2009-06-10,5051.180176,dax
2009-06-11,5107.259765999999,dax
2009-06-12,5069.240234000001,dax
2009-06-15,4889.939941,dax
2009-06-16,4890.720215,dax
2009-06-17,4799.97998,dax
2009-06-18,4837.47998,dax
2009-06-19,4839.459961,dax
2009-06-22,4693.399902,dax
2009-06-23,4707.149902,dax
2009-06-24,4836.009765999999,dax
2009-06-25,4800.560059,dax
2009-06-26,4776.470215,dax
2009-06-29,4885.089844,dax
2009-06-30,4808.640136999999,dax
2009-07-01,4905.439941,dax
2009-07-02,4718.490234000001,dax
2009-07-03,4708.209961,dax
2009-07-06,4651.819824,dax
2009-07-07,4598.189941,dax
2009-07-08,4572.649902,dax
2009-07-09,4630.069824,dax
2009-07-10,4576.310059,dax
2009-07-13,4722.339844,dax
2009-07-14,4781.689941,dax
2009-07-15,4928.439941,dax
2009-07-16,4957.189941,dax
2009-07-17,4978.399902,dax
2009-07-20,5030.149902,dax
2009-07-21,5093.970215,dax
2009-07-22,5121.560059,dax
2009-07-23,5247.279785,dax
2009-07-24,5229.359863000001,dax
2009-07-27,5251.549805,dax
2009-07-28,5174.740234000001,dax
2009-07-29,5270.319824,dax
2009-07-30,5360.660156,dax
2009-07-31,5332.140136999999,dax
2009-08-03,5426.850098,dax
2009-08-04,5417.02002,dax
2009-08-05,5353.009765999999,dax
2009-08-06,5369.97998,dax
2009-08-07,5458.959961,dax
2009-08-10,5418.120117,dax
2009-08-11,5285.810059,dax
2009-08-12,5350.089844,dax
2009-08-13,5401.109863000001,dax
2009-08-14,5309.109863000001,dax
2009-08-17,5201.609863000001,dax
2009-08-18,5250.740234000001,dax
2009-08-19,5231.97998,dax
2009-08-20,5311.060059,dax
2009-08-21,5462.740234000001,dax
2009-08-24,5519.75,dax
2009-08-25,5557.089844,dax
2009-08-26,5521.970215,dax
2009-08-27,5470.330078,dax
2009-08-28,5517.350098,dax
2009-08-31,5464.609863000001,dax
2009-09-01,5327.290039,dax
2009-09-02,5319.839844,dax
2009-09-03,5301.419922,dax
2009-09-04,5384.430176,dax
2009-09-07,5463.509765999999,dax
2009-09-08,5481.72998,dax
2009-09-09,5574.259765999999,dax
2009-09-10,5594.77002,dax
2009-09-11,5624.02002,dax
2009-09-14,5620.240234000001,dax
2009-09-15,5628.97998,dax
2009-09-16,5700.259765999999,dax
2009-09-17,5731.140136999999,dax
2009-09-18,5703.830078,dax
2009-09-21,5668.649902,dax
2009-09-22,5709.379883,dax
2009-09-23,5702.049805,dax
2009-09-24,5605.209961,dax
2009-09-25,5581.410156,dax
2009-09-28,5736.310059,dax
2009-09-29,5713.52002,dax
2009-09-30,5675.160156,dax
2009-10-01,5554.549805,dax
2009-10-02,5467.899902,dax
2009-10-05,5508.850098,dax
2009-10-06,5657.640136999999,dax
2009-10-07,5640.75,dax
2009-10-08,5716.540039,dax
2009-10-09,5711.879883,dax
2009-10-12,5783.22998,dax
2009-10-13,5714.310059,dax
2009-10-14,5854.140136999999,dax
2009-10-15,5830.77002,dax
2009-10-16,5743.390136999999,dax
2009-10-19,5852.560059,dax
2009-10-20,5811.77002,dax
2009-10-21,5833.490234000001,dax
2009-10-22,5762.930176,dax
2009-10-23,5740.25,dax
2009-10-26,5642.160156,dax
2009-10-27,5635.02002,dax
2009-10-28,5496.27002,dax
2009-10-29,5587.450195,dax
2009-10-30,5414.959961,dax
2009-11-02,5430.819824,dax
2009-11-03,5353.350098,dax
2009-11-04,5444.22998,dax
2009-11-05,5480.919922,dax
2009-11-06,5488.25,dax
2009-11-09,5619.720215,dax
2009-11-10,5613.200195,dax
2009-11-11,5668.350098,dax
2009-11-12,5663.959961,dax
2009-11-13,5686.830078,dax
2009-11-16,5804.819824,dax
2009-11-17,5778.430176,dax
2009-11-18,5787.609863000001,dax
2009-11-19,5702.180176,dax
2009-11-20,5663.149902,dax
2009-11-23,5801.47998,dax
2009-11-24,5769.310059,dax
2009-11-25,5803.02002,dax
2009-11-26,5614.169922,dax
2009-11-27,5685.609863000001,dax
2009-11-30,5625.950195,dax
2009-12-01,5776.609863000001,dax
2009-12-02,5781.680176,dax
2009-12-03,5770.350098,dax
2009-12-04,5817.649902,dax
2009-12-07,5784.75,dax
2009-12-08,5688.580078,dax
2009-12-09,5647.839844,dax
2009-12-10,5709.02002,dax
2009-12-11,5756.290039,dax
2009-12-14,5802.259765999999,dax
2009-12-15,5811.339844,dax
2009-12-16,5903.430176,dax
2009-12-17,5844.439941,dax
2009-12-18,5831.209961,dax
2009-12-21,5930.529785,dax
2009-12-22,5945.689941,dax
2009-12-23,5957.439941,dax
2009-12-28,6002.919922,dax
2009-12-29,6011.549805,dax
2009-12-30,5957.430176,dax
2010-01-04,6048.299805,dax
2010-01-05,6031.859863000001,dax
2010-01-06,6034.330078,dax
2010-01-07,6019.359863000001,dax
2010-01-08,6037.609863000001,dax
2010-01-11,6040.5,dax
2010-01-12,5943.0,dax
2010-01-13,5963.140136999999,dax
2010-01-14,5988.879883,dax
2010-01-15,5875.970215,dax
2010-01-18,5918.549805,dax
2010-01-19,5976.47998,dax
2010-01-20,5851.529785,dax
2010-01-21,5746.970215,dax
2010-01-22,5695.319824,dax
2010-01-25,5631.370117,dax
2010-01-26,5668.930176,dax
2010-01-27,5643.200195,dax
2010-01-28,5540.330078,dax
2010-01-29,5608.790039,dax
2010-02-01,5654.47998,dax
2010-02-02,5709.660156,dax
2010-02-03,5672.089844,dax
2010-02-04,5533.240234000001,dax
2010-02-05,5434.339844,dax
2010-02-08,5484.850098,dax
2010-02-09,5498.259765999999,dax
2010-02-10,5536.370117,dax
2010-02-11,5503.930176,dax
2010-02-12,5500.390136999999,dax
2010-02-15,5511.100098,dax
2010-02-16,5592.120117,dax
2010-02-17,5648.339844,dax
2010-02-18,5680.410156,dax
2010-02-19,5722.049805,dax
2010-02-22,5688.439941,dax
2010-02-23,5604.069824,dax
2010-02-24,5615.509765999999,dax
2010-02-25,5532.330078,dax
2010-02-26,5598.459961,dax
2010-03-01,5713.509765999999,dax
2010-03-02,5776.560059,dax
2010-03-03,5817.879883,dax
2010-03-04,5795.319824,dax
2010-03-05,5877.359863000001,dax
2010-03-08,5875.910156,dax
2010-03-09,5885.890136999999,dax
2010-03-10,5936.720215,dax
2010-03-11,5928.629883,dax
2010-03-12,5945.109863000001,dax
2010-03-15,5903.560059,dax
2010-03-16,5970.990234000001,dax
2010-03-17,6024.279785,dax
2010-03-18,6012.310059,dax
2010-03-19,5982.430176,dax
2010-03-22,5987.5,dax
2010-03-23,6017.27002,dax
2010-03-24,6039.0,dax
2010-03-25,6132.950195,dax
2010-03-26,6120.049805,dax
2010-03-29,6156.850098,dax
2010-03-30,6142.450195,dax
2010-03-31,6153.549805,dax
2010-04-01,6235.560059,dax
2010-04-06,6252.209961,dax
2010-04-07,6222.410156,dax
2010-04-08,6171.830078,dax
2010-04-09,6249.700195,dax
2010-04-12,6250.689941,dax
2010-04-13,6230.830078,dax
2010-04-14,6278.399902,dax
2010-04-15,6291.450195,dax
2010-04-16,6180.899902,dax
2010-04-19,6162.439941,dax
2010-04-20,6264.22998,dax
2010-04-21,6230.379883,dax
2010-04-22,6168.720215,dax
2010-04-23,6259.529785,dax
2010-04-26,6332.100098,dax
2010-04-27,6159.509765999999,dax
2010-04-28,6084.339844,dax
2010-04-29,6144.910156,dax
2010-04-30,6135.700195,dax
2010-05-03,6166.919922,dax
2010-05-04,6006.859863000001,dax
2010-05-05,5958.450195,dax
2010-05-06,5908.259765999999,dax
2010-05-07,5715.089844,dax
2010-05-10,6017.910156,dax
2010-05-11,6037.709961,dax
2010-05-12,6183.490234000001,dax
2010-05-13,6251.970215,dax
2010-05-14,6056.709961,dax
2010-05-17,6066.919922,dax
2010-05-18,6155.930176,dax
2010-05-19,5988.669922,dax
2010-05-20,5867.879883,dax
2010-05-21,5829.25,dax
2010-05-24,5805.680176,dax
2010-05-25,5670.040039,dax
2010-05-26,5758.02002,dax
2010-05-27,5937.140136999999,dax
2010-05-28,5946.180176,dax
2010-05-31,5964.330078,dax
2010-06-01,5981.27002,dax
2010-06-02,5981.200195,dax
2010-06-03,6054.629883,dax
2010-06-04,5938.879883,dax
2010-06-07,5904.950195,dax
2010-06-08,5868.549805,dax
2010-06-09,5984.75,dax
2010-06-10,6056.589844,dax
2010-06-11,6047.830078,dax
2010-06-14,6125.0,dax
2010-06-15,6175.049805,dax
2010-06-16,6190.910156,dax
2010-06-17,6223.540039,dax
2010-06-18,6216.97998,dax
2010-06-21,6292.970215,dax
2010-06-22,6269.040039,dax
2010-06-23,6204.52002,dax
2010-06-24,6115.47998,dax
2010-06-25,6070.600098,dax
2010-06-28,6157.220215,dax
2010-06-29,5952.029785,dax
2010-06-30,5965.52002,dax
2010-07-01,5857.430176,dax
2010-07-02,5834.149902,dax
2010-07-05,5816.200195,dax
2010-07-06,5940.97998,dax
2010-07-07,5992.859863000001,dax
2010-07-08,6035.660156,dax
2010-07-09,6065.240234000001,dax
2010-07-12,6077.189941,dax
2010-07-13,6191.129883,dax
2010-07-14,6209.759765999999,dax
2010-07-15,6149.359863000001,dax
2010-07-16,6040.27002,dax
2010-07-19,6009.109863000001,dax
2010-07-20,5967.490234000001,dax
2010-07-21,5990.379883,dax
2010-07-22,6142.149902,dax
2010-07-23,6166.339844,dax
2010-07-26,6194.209961,dax
2010-07-27,6207.310059,dax
2010-07-28,6178.939941,dax
2010-07-29,6134.700195,dax
2010-07-30,6147.970215,dax
2010-08-02,6292.129883,dax
2010-08-03,6307.910156,dax
2010-08-04,6331.330078,dax
2010-08-05,6333.580078,dax
2010-08-06,6259.629883,dax
2010-08-09,6351.600098,dax
2010-08-10,6286.25,dax
2010-08-11,6154.069824,dax
2010-08-12,6135.169922,dax
2010-08-13,6110.410156,dax
2010-08-16,6110.569824,dax
2010-08-17,6206.399902,dax
2010-08-18,6186.310059,dax
2010-08-19,6075.129883,dax
2010-08-20,6005.160156,dax
2010-08-23,6010.910156,dax
2010-08-24,5935.439941,dax
2010-08-25,5899.5,dax
2010-08-26,5912.580078,dax
2010-08-27,5951.169922,dax
2010-08-30,5912.410156,dax
2010-08-31,5925.220215,dax
2010-09-01,6083.899902,dax
2010-09-02,6083.850098,dax
2010-09-03,6134.620117,dax
2010-09-06,6155.040039,dax
2010-09-07,6117.890136999999,dax
2010-09-08,6164.439941,dax
2010-09-09,6221.52002,dax
2010-09-10,6214.77002,dax
2010-09-13,6261.680176,dax
2010-09-14,6275.410156,dax
2010-09-15,6261.870117,dax
2010-09-16,6249.649902,dax
2010-09-17,6209.759765999999,dax
2010-09-20,6294.580078,dax
2010-09-21,6275.97998,dax
2010-09-22,6208.330078,dax
2010-09-23,6184.709961,dax
2010-09-24,6298.299805,dax
2010-09-27,6278.890136999999,dax
2010-09-28,6276.089844,dax
2010-09-29,6246.919922,dax
2010-09-30,6229.02002,dax
2010-10-01,6211.339844,dax
2010-10-04,6134.209961,dax
2010-10-05,6215.830078,dax
2010-10-06,6270.72998,dax
2010-10-07,6276.25,dax
2010-10-08,6291.669922,dax
2010-10-11,6309.509765999999,dax
2010-10-12,6304.569824,dax
2010-10-13,6434.52002,dax
2010-10-14,6455.27002,dax
2010-10-15,6492.299805,dax
2010-10-18,6516.629883,dax
2010-10-19,6490.689941,dax
2010-10-20,6524.549805,dax
2010-10-21,6611.009765999999,dax
2010-10-22,6605.839844,dax
2010-10-25,6639.209961,dax
2010-10-26,6613.799805,dax
2010-10-27,6568.0,dax
2010-10-28,6595.279785,dax
2010-10-29,6601.370117,dax
2010-11-01,6604.859863000001,dax
2010-11-02,6654.310059,dax
2010-11-03,6617.799805,dax
2010-11-04,6734.689941,dax
2010-11-05,6754.200195,dax
2010-11-08,6750.5,dax
2010-11-09,6787.810059,dax
2010-11-10,6719.839844,dax
2010-11-11,6723.410156,dax
2010-11-12,6734.609863,dax
2010-11-15,6790.169922,dax
2010-11-16,6663.240234000001,dax
2010-11-17,6700.069824,dax
2010-11-18,6832.109863,dax
2010-11-19,6843.549805,dax
2010-11-22,6822.049805,dax
2010-11-23,6705.0,dax
2010-11-24,6823.799805,dax
2010-11-25,6879.660156,dax
2010-11-26,6848.97998,dax
2010-11-29,6697.970215,dax
2010-11-30,6688.490234000001,dax
2010-12-01,6866.629883,dax
2010-12-02,6957.609863,dax
2010-12-03,6947.720215,dax
2010-12-06,6954.379883,dax
2010-12-07,7001.910156,dax
2010-12-08,6975.870117,dax
2010-12-09,6964.160156,dax
2010-12-10,7006.169922,dax
2010-12-13,7029.390137,dax
2010-12-14,7027.399901999999,dax
2010-12-15,7016.370117,dax
2010-12-16,7024.399901999999,dax
2010-12-17,6982.450195,dax
2010-12-20,7018.600098000001,dax
2010-12-21,7077.990234000001,dax
2010-12-22,7067.919922,dax
2010-12-23,7057.689941,dax
2010-12-27,6970.72998,dax
2010-12-28,6972.100098000001,dax
2010-12-29,6995.470215,dax
2010-12-30,6914.189941,dax
2011-01-03,6989.740234000001,dax
2011-01-04,6975.350098000001,dax
2011-01-05,6939.819823999999,dax
2011-01-06,6981.390137,dax
2011-01-07,6947.839844,dax
2011-01-10,6857.060059,dax
2011-01-11,6941.569823999999,dax
2011-01-12,7068.779785,dax
2011-01-13,7075.109863,dax
2011-01-14,7075.700195,dax
2011-01-17,7078.060059,dax
2011-01-18,7143.450195,dax
2011-01-19,7082.759765999999,dax
2011-01-20,7024.27002,dax
2011-01-21,7062.419922,dax
2011-01-24,7067.77002,dax
2011-01-25,7059.009765999999,dax
2011-01-26,7127.350098000001,dax
2011-01-27,7155.580078,dax
2011-01-28,7102.799805,dax
2011-01-31,7077.47998,dax
2011-02-01,7184.27002,dax
2011-02-02,7183.669922,dax
2011-02-03,7193.680176000001,dax
2011-02-04,7216.209961,dax
2011-02-07,7283.620117,dax
2011-02-08,7323.240234000001,dax
2011-02-09,7320.899901999999,dax
2011-02-10,7340.279785,dax
2011-02-11,7371.200195,dax
2011-02-14,7396.629883,dax
2011-02-15,7400.040039,dax
2011-02-16,7414.299805,dax
2011-02-17,7405.509765999999,dax
2011-02-18,7426.810059,dax
2011-02-21,7321.810059,dax
2011-02-22,7318.350098000001,dax
2011-02-23,7194.600098000001,dax
2011-02-24,7130.5,dax
2011-02-25,7185.169922,dax
2011-02-28,7272.319823999999,dax
2011-03-01,7223.299805,dax
2011-03-02,7181.120117,dax
2011-03-03,7225.959961,dax
2011-03-04,7178.899901999999,dax
2011-03-07,7161.930176000001,dax
2011-03-08,7164.75,dax
2011-03-09,7131.799805,dax
2011-03-10,7063.089844,dax
2011-03-11,6981.490234000001,dax
2011-03-14,6866.629883,dax
2011-03-15,6647.660156,dax
2011-03-16,6513.839844,dax
2011-03-17,6656.879883,dax
2011-03-18,6664.399902,dax
2011-03-21,6816.120117,dax
2011-03-22,6780.970215,dax
2011-03-23,6804.450195,dax
2011-03-24,6933.580078,dax
2011-03-25,6946.359863,dax
2011-03-28,6938.629883,dax
2011-03-29,6934.439941,dax
2011-03-30,7057.149901999999,dax
2011-03-31,7041.310059,dax
2011-04-01,7179.810059,dax
2011-04-04,7175.330078,dax
2011-04-05,7175.310059,dax
2011-04-06,7215.109863,dax
2011-04-07,7178.779785,dax
2011-04-08,7217.02002,dax
2011-04-11,7204.859863,dax
2011-04-12,7102.910156,dax
2011-04-13,7177.970215,dax
2011-04-14,7146.560059,dax
2011-04-15,7178.290039,dax
2011-04-18,7026.850098000001,dax
2011-04-19,7039.310059,dax
2011-04-20,7249.189941,dax
2011-04-21,7295.490234000001,dax
2011-04-26,7356.509765999999,dax
2011-04-27,7404.950195,dax
2011-04-28,7475.220215,dax
2011-04-29,7514.459961,dax
2011-05-02,7527.640137,dax
2011-05-03,7500.700195,dax
2011-05-04,7373.930176000001,dax
2011-05-05,7376.959961,dax
2011-05-06,7492.25,dax
2011-05-09,7410.52002,dax
2011-05-10,7501.52002,dax
2011-05-11,7495.049805,dax
2011-05-12,7443.950195,dax
2011-05-13,7403.310059,dax
2011-05-16,7387.540039,dax
2011-05-17,7256.649901999999,dax
2011-05-18,7303.529785,dax
2011-05-19,7358.22998,dax
2011-05-20,7266.819823999999,dax
2011-05-23,7121.52002,dax
2011-05-24,7150.660156,dax
2011-05-25,7170.939941,dax
2011-05-26,7114.089844,dax
2011-05-27,7163.470215,dax
2011-05-30,7160.299805,dax
2011-05-31,7293.689941,dax
2011-06-01,7217.430176000001,dax
2011-06-02,7074.120117,dax
2011-06-03,7109.029785,dax
2011-06-06,7084.569823999999,dax
2011-06-07,7103.25,dax
2011-06-08,7060.22998,dax
2011-06-09,7159.660156,dax
2011-06-10,7069.899901999999,dax
2011-06-13,7085.140137,dax
2011-06-14,7204.790039,dax
2011-06-15,7115.080078,dax
2011-06-16,7110.200195,dax
2011-06-17,7164.049805,dax
2011-06-20,7150.209961,dax
2011-06-21,7285.509765999999,dax
2011-06-22,7278.189941,dax
2011-06-23,7149.439941,dax
2011-06-24,7121.379883,dax
2011-06-27,7107.899901999999,dax
2011-06-28,7170.430176000001,dax
2011-06-29,7294.140137,dax
2011-06-30,7376.240234000001,dax
2011-07-01,7419.439941,dax
2011-07-04,7442.959961,dax
2011-07-05,7439.439941,dax
2011-07-06,7431.189941,dax
2011-07-07,7471.439941,dax
2011-07-08,7402.72998,dax
2011-07-11,7230.25,dax
2011-07-12,7174.140137,dax
2011-07-13,7267.870117,dax
2011-07-14,7214.740234000001,dax
2011-07-15,7220.120117,dax
2011-07-18,7107.919922,dax
2011-07-19,7192.669922,dax
2011-07-20,7221.359863,dax
2011-07-21,7290.140137,dax
2011-07-22,7326.390137,dax
2011-07-25,7344.540039,dax
2011-07-26,7349.450195,dax
2011-07-27,7252.680176000001,dax
2011-07-28,7190.060059,dax
2011-07-29,7158.77002,dax
2011-08-01,6953.97998,dax
2011-08-02,6796.75,dax
2011-08-03,6640.589844,dax
2011-08-04,6414.759765999999,dax
2011-08-05,6236.160156,dax
2011-08-08,5923.27002,dax
2011-08-09,5917.080078,dax
2011-08-10,5613.419922,dax
2011-08-11,5797.660156,dax
2011-08-12,5997.740234000001,dax
2011-08-15,6022.240234000001,dax
2011-08-16,5994.899902,dax
2011-08-17,5948.939941,dax
2011-08-18,5602.799805,dax
2011-08-19,5480.0,dax
2011-08-22,5473.779785,dax
2011-08-23,5532.379883,dax
2011-08-24,5681.080078,dax
2011-08-25,5584.140136999999,dax
2011-08-26,5537.47998,dax
2011-08-29,5670.069824,dax
2011-08-30,5643.919922,dax
2011-08-31,5784.850098,dax
2011-09-01,5730.629883,dax
2011-09-02,5538.330078,dax
2011-09-05,5246.180176,dax
2011-09-06,5193.970215,dax
2011-09-07,5405.529785,dax
2011-09-08,5408.459961,dax
2011-09-09,5189.930176,dax
2011-09-12,5072.330078,dax
2011-09-13,5166.359863000001,dax
2011-09-14,5340.189941,dax
2011-09-15,5508.240234000001,dax
2011-09-16,5573.509765999999,dax
2011-09-19,5415.910156,dax
2011-09-20,5571.680176,dax
2011-09-21,5433.799805,dax
2011-09-22,5164.209961,dax
2011-09-23,5196.560059,dax
2011-09-26,5345.560059,dax
2011-09-27,5628.439941,dax
2011-09-28,5578.419922,dax
2011-09-29,5639.580078,dax
2011-09-30,5502.02002,dax
2011-10-04,5216.709961,dax
2011-10-05,5473.029785,dax
2011-10-06,5645.25,dax
2011-10-07,5675.700195,dax
2011-10-10,5847.290039,dax
2011-10-11,5865.009765999999,dax
2011-10-12,5994.470215,dax
2011-10-13,5914.839844,dax
2011-10-14,5967.200195,dax
2011-10-17,5859.430176,dax
2011-10-18,5877.410156,dax
2011-10-19,5913.529785,dax
2011-10-20,5766.47998,dax
2011-10-21,5970.959961,dax
2011-10-24,6055.27002,dax
2011-10-25,6046.75,dax
2011-10-26,6016.069824,dax
2011-10-27,6337.839844,dax
2011-10-28,6346.189941,dax
2011-10-31,6141.339844,dax
2011-11-01,5834.509765999999,dax
2011-11-02,5965.629883,dax
2011-11-03,6133.180176,dax
2011-11-04,5966.160156,dax
2011-11-07,5928.680176,dax
2011-11-08,5961.439941,dax
2011-11-09,5829.540039,dax
2011-11-10,5867.810059,dax
2011-11-11,6057.029785,dax
2011-11-14,5985.02002,dax
2011-11-15,5933.140136999999,dax
2011-11-16,5913.359863000001,dax
2011-11-17,5850.169922,dax
2011-11-18,5800.240234000001,dax
2011-11-21,5606.0,dax
2011-11-22,5537.390136999999,dax
2011-11-23,5457.77002,dax
2011-11-24,5428.109863000001,dax
2011-11-25,5492.870117,dax
2011-11-28,5745.330078,dax
2011-11-29,5799.910156,dax
2011-11-30,6088.839844,dax
2011-12-01,6035.879883,dax
2011-12-02,6080.680176,dax
2011-12-05,6106.089844,dax
2011-12-06,6028.819824,dax
2011-12-07,5994.72998,dax
2011-12-08,5874.439941,dax
2011-12-09,5986.709961,dax
2011-12-12,5785.430176,dax
2011-12-13,5774.259765999999,dax
2011-12-14,5675.140136999999,dax
2011-12-15,5730.620117,dax
2011-12-16,5701.779785,dax
2011-12-19,5670.709961,dax
2011-12-20,5847.029785,dax
2011-12-21,5791.529785,dax
2011-12-22,5852.180176,dax
2011-12-23,5878.930176,dax
2011-12-27,5889.759765999999,dax
2011-12-28,5771.27002,dax
2011-12-29,5848.779785,dax
2011-12-30,5898.350098,dax
2012-01-02,6075.52002,dax
2012-01-03,6166.569824,dax
2012-01-04,6111.549805,dax
2012-01-05,6095.990234000001,dax
2012-01-06,6057.919922,dax
2012-01-09,6017.22998,dax
2012-01-10,6162.97998,dax
2012-01-11,6152.339844,dax
2012-01-12,6179.209961,dax
2012-01-13,6143.080078,dax
2012-01-16,6220.009765999999,dax
2012-01-17,6332.930176,dax
2012-01-18,6354.569824,dax
2012-01-19,6416.259765999999,dax
2012-01-20,6404.390136999999,dax
2012-01-23,6436.620117,dax
2012-01-24,6419.220215,dax
2012-01-25,6421.850098,dax
2012-01-26,6539.850098,dax
2012-01-27,6511.97998,dax
2012-01-30,6444.450195,dax
2012-01-31,6458.910156,dax
2012-02-01,6616.640136999999,dax
2012-02-02,6655.629883,dax
2012-02-03,6766.669922,dax
2012-02-06,6764.830078,dax
2012-02-07,6754.200195,dax
2012-02-08,6748.759765999999,dax
2012-02-09,6788.799805,dax
2012-02-10,6692.959961,dax
2012-02-13,6738.470215,dax
2012-02-14,6728.189941,dax
2012-02-15,6757.939941,dax
2012-02-16,6751.959961,dax
2012-02-17,6848.029785,dax
2012-02-20,6948.25,dax
2012-02-21,6908.180176000001,dax
2012-02-22,6843.870117,dax
2012-02-23,6809.459961,dax
2012-02-24,6864.430176000001,dax
2012-02-27,6849.600098000001,dax
2012-02-28,6887.629883,dax
2012-02-29,6856.080078,dax
2012-03-01,6941.77002,dax
2012-03-02,6921.370117,dax
2012-03-05,6866.459961,dax
2012-03-06,6633.109863000001,dax
2012-03-07,6671.109863000001,dax
2012-03-08,6834.540039,dax
2012-03-09,6880.209961,dax
2012-03-12,6901.350098000001,dax
2012-03-13,6995.910156,dax
2012-03-14,7079.419922,dax
2012-03-15,7144.450195,dax
2012-03-16,7157.819823999999,dax
2012-03-19,7154.220215,dax
2012-03-20,7054.939941,dax
2012-03-21,7071.319823999999,dax
2012-03-22,6981.259765999999,dax
2012-03-23,6995.620117,dax
2012-03-26,7079.22998,dax
2012-03-27,7078.899901999999,dax
2012-03-28,6998.799805,dax
